Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
12453,H??EEF~,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(3, 3, 1, 1, 1, 1, 4, 4, 8)",4.7654,2.183,False
12581,H??EFF^,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(3, 3, 1, 1, 1, 1, 4, 5, 7)",4.0988,2.0245,False
12677,H??EFfN,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(3, 3, 1, 1, 1, 1, 4, 6, 6)",3.8765,1.9689,False
12943,H??FEfN,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(3, 3, 1, 1, 1, 1, 5, 5, 6)",3.6543,1.9116,False
13938,H?AEEFz,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 3, 1, 1, 1, 1, 4, 4, 7)",3.8765,1.9689,False
14241,H?AEFFZ,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 3, 1, 1, 1, 1, 4, 5, 6)",3.4321,1.8526,False
15032,H?ABBFz,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(2, 3, 3, 1, 1, 1, 4, 4, 7)",3.4321,1.8526,False
15466,H?ABFDz,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(2, 3, 3, 1, 1, 1, 4, 5, 6)",2.9877,1.7285,False
15566,H?ABBfj,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(2, 3, 3, 1, 1, 1, 4, 5, 6)",2.9877,1.7285,False
16025,H?ACKN},9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 1, 1, 1, 1, 4, 4, 3, 7)",3.8765,1.9689,False
16084,H?ACNI^,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 1, 1, 1, 1, 4, 3, 5, 6)",3.4321,1.8526,False
16093,H?ACMM},9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 1, 1, 1, 1, 4, 4, 4, 6)",3.2099,1.7916,False
16095,H?ACMM|,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 1, 1, 1, 1, 4, 3, 5, 6)",3.4321,1.8526,False
16132,H?ACNM],9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 1, 1, 1, 1, 4, 4, 5, 5)",2.9877,1.7285,False
16851,H?AFEfJ,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 3, 1, 1, 1, 1, 5, 5, 5)",3.2099,1.7916,False
16965,H?AFCmN,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 1, 1, 1, 1, 3, 5, 5, 5)",3.2099,1.7916,False
18062,H?ABbVb,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(2, 3, 3, 1, 1, 1, 5, 5, 5)",2.7654,1.6629,False
18478,H?AELI^,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 1, 1, 1, 1, 4, 4, 4, 6)",3.2099,1.7916,False
18680,H?AELM],9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 1, 1, 1, 1, 4, 5, 4, 5)",2.9877,1.7285,False
20732,H?BDEjL,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 3, 1, 1, 1, 4, 2, 5, 5)",2.5432,1.5947,False
21159,H?BDCmN,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 1, 1, 1, 1, 4, 4, 5, 5)",2.9877,1.7285,False
21851,H?B@eJl,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(3, 3, 2, 1, 1, 4, 2, 4, 6)",2.321,1.5235,False
21853,H?B@eJN,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(3, 3, 1, 1, 1, 4, 3, 4, 6)",2.5432,1.5947,False
22339,H?B@eZd,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(3, 3, 2, 1, 1, 4, 2, 5, 5)",2.0988,1.4487,False
22346,H?B@eZF,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(3, 3, 1, 1, 1, 4, 3, 5, 5)",2.321,1.5235,False
26510,H?BELbM,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 3, 1, 1, 1, 4, 4, 3, 5)",2.0988,1.4487,False
26559,H?BEHre,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(3, 3, 2, 1, 1, 4, 4, 3, 5)",1.6543,1.2862,False
26567,H?BEHrF,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(3, 3, 1, 1, 1, 4, 4, 4, 5)",2.0988,1.4487,False
35699,H?`DDFr,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 2, 3, 1, 1, 1, 4, 4, 6)",2.7654,1.6629,False
36471,H?`DDfb,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 2, 3, 1, 1, 1, 4, 5, 5)",2.5432,1.5947,False
37390,H?`@`fr,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(2, 2, 3, 3, 1, 1, 4, 4, 6)",2.321,1.5235,False
37699,H?`@ddr,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(2, 2, 3, 3, 1, 1, 4, 5, 5)",2.0988,1.4487,False
38145,H?`CUQz,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 2, 1, 1, 4, 1, 3, 4, 6)",2.7654,1.6629,False
38201,H?`CSVy,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 2, 1, 1, 4, 1, 4, 3, 6)",2.7654,1.6629,False
38324,H?`CTrJ,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 2, 1, 1, 4, 1, 3, 5, 5)",2.5432,1.5947,False
38420,H?`CUUy,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 2, 1, 1, 4, 1, 4, 4, 5)",2.321,1.5235,False
38438,H?`CTVY,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 2, 1, 1, 4, 1, 4, 4, 5)",2.321,1.5235,False
38440,H?`CTVX,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 2, 1, 1, 4, 1, 3, 5, 5)",2.5432,1.5947,False
43668,H?`DUQZ,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 2, 1, 1, 4, 1, 4, 4, 5)",2.321,1.5235,False
43748,H?`DSrJ,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(4, 2, 1, 1, 4, 1, 4, 4, 5)",2.321,1.5235,False
49502,H?b@`er,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(3, 1, 3, 3, 1, 2, 4, 4, 5)",1.6543,1.2862,False
49503,H?b@`dr,9,13,"(1, 13, 71, 213, 385, 431, 293, 111, 18)",75,5,7,5,1,0,"(2, 2, 3, 3, 1, 2, 4, 4, 5)",1.4321,1.1967,False
