Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
2655,G?aK^{,8,13,"(1, 13, 68, 186, 289, 257, 122, 24, 0)",125,4,10,5,1,0,"(4, 1, 1, 1, 4, 4, 4, 7)",3.9375,1.9843,False
2686,G?aM\{,8,13,"(1, 13, 68, 186, 289, 257, 122, 24, 0)",125,4,10,5,1,0,"(4, 1, 1, 1, 4, 4, 5, 6)",3.4375,1.854,False
3339,G?bL[{,8,13,"(1, 13, 68, 186, 289, 257, 122, 24, 0)",125,4,10,5,1,0,"(4, 1, 1, 1, 4, 5, 5, 5)",3.1875,1.7854,False
6243,GCQSnk,8,13,"(1, 13, 68, 186, 289, 257, 122, 24, 0)",125,4,10,5,1,0,"(4, 2, 1, 4, 1, 4, 4, 6)",2.6875,1.6394,False
6307,GCQTmk,8,13,"(1, 13, 68, 186, 289, 257, 122, 24, 0)",125,4,10,5,1,0,"(4, 2, 1, 4, 1, 4, 5, 5)",2.4375,1.5612,False
9843,GCdcus,8,13,"(1, 13, 68, 186, 289, 257, 122, 24, 0)",125,4,10,5,1,0,"(4, 2, 1, 4, 4, 2, 4, 5)",1.6875,1.299,False
9844,GCdcs{,8,13,"(1, 13, 68, 186, 289, 257, 122, 24, 0)",125,4,10,5,1,0,"(4, 1, 1, 4, 4, 3, 4, 5)",1.9375,1.3919,False
1313,G?BFN{,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",180,3,8,8,3,1,"(3, 3, 2, 1, 1, 4, 5, 7)",3.6875,1.9203,False
1356,G?BFn[,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",180,3,8,8,3,1,"(3, 3, 2, 1, 1, 4, 6, 6)",3.4375,1.854,False
1451,G?BfM{,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",180,3,8,8,3,1,"(3, 3, 2, 1, 1, 5, 5, 6)",3.1875,1.7854,False
1459,G?Ben[,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",180,3,8,8,3,1,"(3, 3, 2, 1, 1, 5, 5, 6)",3.1875,1.7854,False
1721,G?`E^{,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",192,3,8,6,4,1,"(3, 3, 1, 1, 3, 3, 5, 7)",3.4375,1.854,False
1734,G?`F]{,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",192,3,8,6,4,1,"(3, 3, 1, 1, 3, 3, 6, 6)",3.1875,1.7854,False
1923,G?bEN{,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",185,3,8,7,4,1,"(4, 3, 1, 1, 2, 4, 4, 7)",3.4375,1.854,False
2027,G?bFNk,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",180,3,8,8,3,1,"(4, 3, 2, 1, 1, 4, 5, 6)",2.9375,1.7139,False
2028,G?bFM{,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",185,3,8,7,4,1,"(4, 3, 1, 1, 2, 4, 5, 6)",2.9375,1.7139,False
2052,G?bE^k,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",185,3,8,7,4,1,"(4, 3, 1, 1, 2, 4, 5, 6)",2.9375,1.7139,False
2350,G?`bN{,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",225,3,8,5,1,0,"(2, 3, 3, 1, 2, 4, 4, 7)",2.9375,1.7139,False
2501,G?`fNk,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",180,3,8,8,3,1,"(3, 3, 3, 1, 1, 4, 5, 6)",2.6875,1.6394,False
2554,G?`bnk,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",180,3,8,8,3,1,"(2, 3, 3, 2, 1, 4, 5, 6)",2.4375,1.5612,False
2555,G?`bn[,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",225,3,8,5,1,0,"(2, 3, 3, 1, 2, 4, 5, 6)",2.4375,1.5612,False
2569,G?`e]{,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",192,3,8,6,4,1,"(3, 3, 1, 1, 3, 4, 5, 6)",2.6875,1.6394,False
2680,G?aNU{,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",185,3,8,7,4,1,"(4, 2, 1, 1, 4, 3, 5, 6)",2.9375,1.7139,False
2685,G?aM^s,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",185,3,8,7,4,1,"(4, 2, 1, 1, 4, 3, 5, 6)",2.9375,1.7139,False
2887,G?bfMk,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",180,3,8,8,3,1,"(4, 3, 2, 1, 1, 5, 5, 5)",2.6875,1.6394,False
2902,G?bem[,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",185,3,8,7,4,1,"(4, 3, 1, 1, 2, 5, 5, 5)",2.6875,1.6394,False
2941,G?bc}[,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",185,3,8,7,4,1,"(4, 2, 1, 1, 3, 5, 5, 5)",2.6875,1.6394,False
2942,G?bc{{,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",180,3,8,8,3,1,"(4, 1, 1, 2, 3, 5, 5, 5)",2.6875,1.6394,False
3129,G?`vNK,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",180,3,8,8,3,1,"(3, 3, 3, 1, 1, 5, 5, 5)",2.4375,1.5612,False
3145,G?`rnK,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",180,3,8,8,3,1,"(2, 3, 3, 2, 1, 5, 5, 5)",2.1875,1.479,False
3158,G?`u][,8,13,"(1, 13, 70, 202, 337, 325, 168, 36, 0)",192,3,8,6,4,1,"(3, 3, 1, 1, 3, 5, 5, 5)",2.4375,1.5612,False
