Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
1045,G?ACN{,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 1, 1, 1, 1, 3, 3, 7)",3.75,1.9365,False
1086,G?AEL{,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 1, 1, 1, 1, 3, 4, 6)",3.0,1.7321,False
1115,G?AFK{,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 1, 1, 1, 1, 3, 5, 5)",2.75,1.6583,False
1258,G?BDK{,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 1, 1, 1, 1, 4, 4, 5)",2.5,1.5811,False
1568,G?`CVs,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 2, 1, 1, 3, 1, 3, 6)",2.5,1.5811,False
1639,G?`ETs,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 2, 1, 1, 3, 1, 4, 5)",2.0,1.4142,False
1656,G?`DUs,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 2, 1, 1, 3, 1, 4, 5)",2.0,1.4142,False
1928,G?bDKk,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(4, 1, 1, 1, 1, 4, 4, 4)",2.25,1.5,False
2285,G?`cuS,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 2, 1, 1, 3, 2, 4, 4)",1.25,1.118,False
2406,G?`amK,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(2, 3, 1, 1, 1, 4, 4, 4)",1.75,1.3229,False
2427,G?`c[s,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 1, 1, 1, 3, 3, 4, 4)",1.5,1.2247,False
2629,G?aJEw,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 2, 1, 1, 3, 3, 2, 5)",1.5,1.2247,False
2632,G?aJC{,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 1, 1, 1, 3, 3, 3, 5)",1.75,1.3229,False
2640,G?aJeW,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 2, 1, 1, 3, 3, 3, 4)",1.0,1.0,False
2643,G?aJc[,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 1, 1, 1, 3, 3, 4, 4)",1.5,1.2247,False
5584,GCOcfc,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 2, 2, 3, 1, 1, 3, 5)",1.5,1.2247,False
5620,GCOedc,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 2, 2, 3, 1, 1, 4, 4)",1.25,1.118,False
6137,GCQREg,8,10,"(1, 10, 41, 90, 115, 86, 35, 6, 0)",16,5,4,1,0,0,"(3, 3, 1, 3, 1, 3, 2, 4)",1.0,1.0,False
