Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
273164,HT~~~~~,9,33,"(1, 33, 462, 3570, 16569, 46977, 78728, 70380, 25200)",2099520,1,66,110,121,84,"(7, 5, 7, 7, 8, 8, 8, 8, 8)",0.8889,0.9428,False
268646,HF~~~~~,9,33,"(1, 33, 463, 3591, 16744, 47712, 80352, 72144, 25920)",2125764,1,65,120,111,84,"(6, 6, 6, 8, 8, 8, 8, 8, 8)",0.8889,0.9428,False
273096,HU~~~~~,9,33,"(1, 33, 463, 3591, 16744, 47712, 80352, 72144, 25920)",2158569,1,65,115,126,84,"(7, 6, 6, 7, 8, 8, 8, 8, 8)",0.6667,0.8165,False
273179,H]z~~~~,9,33,"(1, 33, 464, 3612, 16919, 48447, 81976, 73908, 26640)",2204496,1,64,120,126,84,"(7, 7, 7, 6, 7, 8, 8, 8, 8)",0.4444,0.6666,False
273187,H]~v~~~,9,33,"(1, 33, 465, 3632, 17079, 49097, 83375, 75398, 27240)",2250423,1,63,126,126,84,"(7, 7, 7, 7, 7, 7, 8, 8, 8)",0.2222,0.4714,True
