Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
71,ECvw,6,9,"(1, 9, 31, 51, 40, 12, 0, 0, 0)",40,2,5,3,1,0,"(3, 2, 1, 3, 4, 5)",1.6667,1.291,False
93,EEuw,6,9,"(1, 9, 31, 51, 40, 12, 0, 0, 0)",40,2,5,3,1,0,"(3, 2, 1, 4, 4, 4)",1.3333,1.1547,False
108,EQjw,6,9,"(1, 9, 31, 51, 40, 12, 0, 0, 0)",48,2,5,1,0,0,"(3, 2, 3, 2, 3, 5)",1.0,1.0,False
111,EQzg,6,9,"(1, 9, 31, 51, 40, 12, 0, 0, 0)",40,2,5,3,1,0,"(3, 3, 3, 1, 4, 4)",1.0,1.0,False
76,EErw,6,9,"(1, 9, 32, 55, 45, 14, 0, 0, 0)",45,2,4,5,1,0,"(3, 3, 1, 3, 3, 5)",1.3333,1.1547,False
92,EEvo,6,9,"(1, 9, 32, 55, 45, 14, 0, 0, 0)",45,2,4,5,1,0,"(3, 3, 1, 4, 3, 4)",1.0,1.0,False
42,E?~w,6,9,"(1, 9, 32, 56, 48, 16, 0, 0, 0)",48,1,4,6,0,0,"(2, 2, 2, 2, 5, 5)",2.0,1.4142,False
68,ECzw,6,9,"(1, 9, 32, 56, 48, 16, 0, 0, 0)",52,1,4,4,2,0,"(3, 2, 2, 2, 4, 5)",1.3333,1.1547,False
86,EEjw,6,9,"(1, 9, 32, 56, 48, 16, 0, 0, 0)",55,1,4,3,2,1,"(3, 2, 2, 3, 3, 5)",1.0,1.0,False
96,EElw,6,9,"(1, 9, 32, 56, 48, 16, 0, 0, 0)",54,1,4,3,3,1,"(2, 2, 2, 4, 4, 4)",1.0,1.0,False
112,EQzW,6,9,"(1, 9, 32, 56, 48, 16, 0, 0, 0)",55,1,4,3,2,1,"(3, 3, 2, 2, 4, 4)",0.6667,0.8165,False
113,EQyw,6,9,"(1, 9, 32, 57, 51, 18, 0, 0, 0)",56,1,4,2,2,1,"(3, 2, 3, 2, 4, 4)",0.6667,0.8165,False
90,EEzg,6,9,"(1, 9, 33, 61, 56, 20, 0, 0, 0)",60,1,3,5,1,1,"(3, 3, 2, 2, 4, 4)",0.6667,0.8165,False
95,EEno,6,9,"(1, 9, 33, 61, 56, 20, 0, 0, 0)",61,1,3,4,3,1,"(3, 2, 2, 4, 3, 4)",0.6667,0.8165,False
110,EQzo,6,9,"(1, 9, 33, 61, 56, 20, 0, 0, 0)",64,1,3,3,3,1,"(3, 3, 3, 2, 3, 4)",0.3333,0.5773,False
119,EUZo,6,9,"(1, 9, 33, 62, 59, 22, 0, 0, 0)",66,1,3,3,4,1,"(3, 3, 3, 3, 2, 4)",0.3333,0.5773,False
72,EC~o,6,9,"(1, 9, 34, 65, 61, 22, 0, 0, 0)",64,1,2,6,2,0,"(3, 2, 2, 3, 4, 4)",0.6667,0.8165,False
89,EEzo,6,9,"(1, 9, 34, 66, 64, 24, 0, 0, 0)",69,1,2,5,3,1,"(3, 3, 2, 3, 3, 4)",0.3333,0.5773,False
121,EUxo,6,9,"(1, 9, 34, 67, 67, 26, 0, 0, 0)",75,1,2,3,6,1,"(3, 3, 3, 3, 3, 3)",0.0,0.0,False
99,EFz_,6,9,"(1, 9, 36, 75, 78, 31, 0, 0, 0)",81,1,0,9,0,1,"(3, 3, 3, 3, 3, 3)",0.0,0.0,True
