Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
273163,HTn~~~~,9,32,"(1, 32, 434, 3248, 14609, 40208, 65596, 57312, 20160)",1492992,1,62,98,109,80,"(7, 4, 7, 7, 7, 8, 8, 8, 8)",1.4321,1.1967,False
268555,HE~~~~~,9,32,"(1, 32, 436, 3290, 14959, 41678, 68844, 60840, 21600)",1574640,1,60,110,111,84,"(6, 6, 5, 7, 8, 8, 8, 8, 8)",1.2099,1.1,False
272809,HQ~~~~~,9,32,"(1, 32, 436, 3290, 14959, 41678, 68844, 60840, 21600)",1607445,1,60,105,121,84,"(6, 6, 6, 6, 8, 8, 8, 8, 8)",0.9877,0.9938,False
273130,HTz~~~~,9,32,"(1, 32, 436, 3290, 14959, 41678, 68844, 60840, 21600)",1597968,1,60,106,121,84,"(7, 5, 7, 6, 7, 8, 8, 8, 8)",0.9877,0.9938,False
273086,HUz~~~~,9,32,"(1, 32, 437, 3311, 15134, 42413, 70468, 62604, 22320)",1643895,1,59,110,126,84,"(7, 6, 6, 6, 7, 8, 8, 8, 8)",0.7654,0.8749,False
273175,H]zn~~~,9,32,"(1, 32, 437, 3311, 15134, 42413, 70468, 62604, 22320)",1632960,1,59,110,121,84,"(7, 7, 7, 5, 7, 7, 8, 8, 8)",0.7654,0.8749,False
268645,HFz~~~~,9,32,"(1, 32, 438, 3331, 15294, 43063, 71867, 64094, 22920)",1653372,1,58,120,111,84,"(6, 6, 6, 7, 7, 8, 8, 8, 8)",0.7654,0.8749,False
273095,HU~v~~~,9,32,"(1, 32, 438, 3331, 15294, 43063, 71867, 64094, 22920)",1678887,1,58,115,126,84,"(7, 6, 6, 7, 7, 7, 8, 8, 8)",0.5432,0.737,False
273178,H]y~~~~,9,32,"(1, 32, 438, 3332, 15309, 43148, 72092, 64368, 23040)",1679616,1,58,114,126,84,"(7, 6, 7, 6, 7, 7, 8, 8, 8)",0.5432,0.737,False
273184,H]~vv~~,9,32,"(1, 32, 439, 3351, 15454, 43713, 73266, 65584, 23520)",1714608,1,57,120,126,84,"(7, 7, 7, 7, 7, 6, 7, 8, 8)",0.321,0.5666,False
273186,H]~v~z~,9,32,"(1, 32, 440, 3370, 15600, 44288, 74475, 66850, 24024)",1750329,1,56,126,126,84,"(7, 7, 7, 7, 7, 7, 7, 7, 8)",0.0988,0.3143,True
