Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
12090,GTn~~{,8,24,"(1, 24, 238, 1260, 3829, 6636, 6012, 2160, 0)",65856,1,38,48,43,25,"(6, 3, 6, 6, 6, 7, 7, 7)",1.5,1.2247,False
11454,GE~~~{,8,24,"(1, 24, 240, 1290, 3999, 7086, 6560, 2400, 0)",71680,1,36,57,46,28,"(5, 5, 4, 6, 7, 7, 7, 7)",1.25,1.118,False
11975,GQ~~~{,8,24,"(1, 24, 240, 1290, 3999, 7086, 6560, 2400, 0)",73728,1,36,53,52,28,"(5, 5, 5, 5, 7, 7, 7, 7)",1.0,1.0,False
12076,GTz~~{,8,24,"(1, 24, 240, 1290, 3999, 7086, 6560, 2400, 0)",73024,1,36,54,52,28,"(6, 4, 6, 5, 6, 7, 7, 7)",1.0,1.0,False
12055,GUz~~{,8,24,"(1, 24, 241, 1305, 4084, 7311, 6834, 2520, 0)",76096,1,35,57,56,28,"(6, 5, 5, 5, 6, 7, 7, 7)",0.75,0.866,False
12099,G]zn~{,8,24,"(1, 24, 241, 1305, 4084, 7311, 6834, 2520, 0)",75264,1,35,57,52,28,"(6, 6, 6, 4, 6, 6, 7, 7)",0.75,0.866,False
11482,GFz~~{,8,24,"(1, 24, 242, 1319, 4159, 7501, 7058, 2616, 0)",76800,1,34,65,46,28,"(5, 5, 5, 6, 6, 7, 7, 7)",0.75,0.866,False
12059,GU~v~{,8,24,"(1, 24, 242, 1319, 4159, 7501, 7058, 2616, 0)",78336,1,34,61,56,28,"(6, 5, 5, 6, 6, 6, 7, 7)",0.5,0.7071,False
12100,G]y~~{,8,24,"(1, 24, 242, 1320, 4169, 7536, 7108, 2640, 0)",78400,1,34,60,56,28,"(6, 5, 6, 5, 6, 6, 7, 7)",0.5,0.7071,False
12105,G]~vv{,8,24,"(1, 24, 243, 1333, 4234, 7691, 7282, 2712, 0)",80640,1,33,65,56,28,"(6, 6, 6, 6, 6, 5, 6, 7)",0.25,0.5,False
12106,G]~v~w,8,24,"(1, 24, 244, 1346, 4300, 7852, 7467, 2790, 0)",82944,1,32,70,56,28,"(6, 6, 6, 6, 6, 6, 6, 6)",0.0,0.0,True
