Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
980,FTn~w,7,17,"(1, 17, 115, 395, 724, 668, 240, 0, 0)",3024,1,21,19,12,5,"(5, 2, 5, 5, 5, 6, 6)",1.551,1.2454,False
856,FE~~w,7,17,"(1, 17, 117, 415, 794, 768, 288, 0, 0)",3528,1,19,25,15,7,"(4, 4, 3, 5, 6, 6, 6)",1.2653,1.1249,False
943,FQ~~w,7,17,"(1, 17, 117, 415, 794, 768, 288, 0, 0)",3675,1,19,22,18,7,"(4, 4, 4, 4, 6, 6, 6)",0.9796,0.9897,False
974,FTz~w,7,17,"(1, 17, 117, 415, 794, 768, 288, 0, 0)",3612,1,19,23,18,7,"(5, 3, 5, 4, 5, 6, 6)",0.9796,0.9897,False
964,FUz~w,7,17,"(1, 17, 118, 425, 829, 818, 312, 0, 0)",3857,1,18,25,21,7,"(5, 4, 4, 4, 5, 6, 6)",0.6939,0.833,False
986,F]znw,7,17,"(1, 17, 118, 425, 829, 818, 312, 0, 0)",3780,1,18,25,18,7,"(5, 5, 5, 3, 5, 5, 6)",0.6939,0.833,False
866,FFz~w,7,17,"(1, 17, 119, 434, 858, 857, 330, 0, 0)",3920,1,17,31,15,7,"(4, 4, 4, 5, 5, 6, 6)",0.6939,0.833,False
967,FU~vw,7,17,"(1, 17, 119, 434, 858, 857, 330, 0, 0)",4025,1,17,28,21,7,"(5, 4, 4, 5, 5, 5, 6)",0.4082,0.6389,False
987,F]y~w,7,17,"(1, 17, 119, 435, 864, 868, 336, 0, 0)",4032,1,17,27,21,7,"(5, 4, 5, 4, 5, 5, 6)",0.4082,0.6389,False
989,F]~vo,7,17,"(1, 17, 120, 443, 887, 896, 348, 0, 0)",4200,1,16,31,21,7,"(5, 5, 5, 5, 5, 4, 5)",0.1224,0.3499,True
