Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
286,F?rNw,7,11,"(1, 11, 48, 106, 125, 75, 18, 0, 0)",75,3,7,5,1,0,"(3, 3, 1, 1, 4, 4, 6)",2.6939,1.6413,False
311,F?rmw,7,11,"(1, 11, 48, 106, 125, 75, 18, 0, 0)",75,3,7,5,1,0,"(3, 3, 1, 1, 4, 5, 5)",2.4082,1.5518,False
492,FCrNW,7,11,"(1, 11, 48, 106, 125, 75, 18, 0, 0)",75,3,7,5,1,0,"(4, 3, 1, 1, 4, 4, 5)",2.1224,1.4568,False
585,FCXnW,7,11,"(1, 11, 48, 106, 125, 75, 18, 0, 0)",75,3,7,5,1,0,"(2, 3, 3, 1, 4, 4, 5)",1.551,1.2454,False
630,FCe^o,7,11,"(1, 11, 48, 106, 125, 75, 18, 0, 0)",75,3,7,5,1,0,"(4, 1, 1, 4, 4, 3, 5)",2.1224,1.4568,False
710,FCusw,7,11,"(1, 11, 48, 106, 125, 75, 18, 0, 0)",75,3,7,5,1,0,"(4, 1, 1, 4, 4, 4, 4)",1.8367,1.3552,False
891,FQinO,7,11,"(1, 11, 48, 106, 125, 75, 18, 0, 0)",75,3,7,5,1,0,"(4, 2, 4, 1, 4, 3, 4)",1.2653,1.1249,False
224,F?bnw,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",96,2,6,6,2,0,"(3, 2, 2, 1, 3, 5, 6)",2.6939,1.6413,False
295,F?qnw,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",99,2,6,5,3,1,"(3, 2, 2, 1, 4, 4, 6)",2.4082,1.5518,False
316,F?q~W,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",99,2,6,5,3,1,"(3, 2, 2, 1, 4, 5, 5)",2.1224,1.4568,False
317,F?q|w,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",96,2,6,6,2,0,"(3, 1, 2, 2, 4, 5, 5)",2.1224,1.4568,False
405,FCRVw,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",104,2,6,4,3,1,"(3, 3, 1, 3, 2, 4, 6)",2.1224,1.4568,False
417,FCQvw,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",120,2,6,3,1,0,"(3, 2, 2, 3, 2, 4, 6)",1.8367,1.3552,False
423,FCRvg,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",96,2,6,6,2,0,"(3, 3, 2, 3, 1, 5, 5)",1.8367,1.3552,False
425,FCRuw,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",104,2,6,4,3,1,"(3, 3, 1, 3, 2, 5, 5)",1.8367,1.3552,False
493,FCrLw,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",100,2,6,5,2,1,"(4, 2, 1, 2, 4, 4, 5)",1.8367,1.3552,False
498,FCqnW,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",99,2,6,5,3,1,"(4, 2, 2, 1, 4, 4, 5)",1.8367,1.3552,False
556,FCZUw,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",104,2,6,4,3,1,"(3, 3, 1, 3, 3, 4, 5)",1.2653,1.1249,False
574,FCZNW,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",99,2,6,5,3,1,"(3, 3, 2, 1, 4, 4, 5)",1.551,1.2454,False
575,FCZMw,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",104,2,6,4,3,1,"(3, 3, 1, 2, 4, 4, 5)",1.551,1.2454,False
586,FCXmw,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",120,2,6,3,1,0,"(2, 3, 2, 2, 4, 4, 5)",1.2653,1.1249,False
597,FCY]w,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",104,2,6,4,3,1,"(3, 2, 1, 3, 4, 4, 5)",1.551,1.2454,False
629,FCdfw,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",128,2,6,2,0,0,"(3, 2, 2, 3, 3, 3, 6)",1.551,1.2454,False
871,FQhVo,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",128,2,6,2,0,0,"(3, 3, 3, 3, 3, 2, 5)",0.6939,0.833,False
874,FQjfG,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",100,2,6,5,2,1,"(4, 3, 4, 1, 2, 4, 4)",1.2653,1.1249,False
887,FQjUg,7,11,"(1, 11, 49, 113, 142, 92, 24, 0, 0)",120,2,6,3,1,0,"(4, 3, 2, 3, 2, 4, 4)",0.6939,0.833,False
265,F?rfw,7,11,"(1, 11, 50, 119, 155, 104, 28, 0, 0)",111,2,5,7,3,1,"(3, 3, 2, 1, 3, 4, 6)",2.1224,1.4568,False
310,F?rng,7,11,"(1, 11, 50, 119, 155, 104, 28, 0, 0)",111,2,5,7,3,1,"(3, 3, 2, 1, 3, 5, 5)",1.8367,1.3552,False
335,F?zVW,7,11,"(1, 11, 50, 119, 155, 104, 28, 0, 0)",111,2,5,7,3,1,"(3, 3, 2, 1, 4, 4, 5)",1.551,1.2454,False
