Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
255237,HCe]}~~,9,25,"(1, 25, 262, 1498, 5089, 10465, 12648, 8172, 2160)",65856,2,38,48,43,25,"(6, 3, 1, 6, 6, 6, 7, 7, 8)",4.2469,2.0608,False
255720,HCf]}}~,9,25,"(1, 25, 262, 1498, 5089, 10465, 12648, 8172, 2160)",65856,2,38,48,43,25,"(6, 3, 1, 6, 6, 7, 7, 7, 7)",4.0247,2.0062,False
271347,HQin^^n,9,25,"(1, 25, 262, 1498, 5089, 10465, 12648, 8172, 2160)",65856,2,38,48,43,25,"(6, 4, 6, 1, 6, 6, 7, 7, 7)",3.358,1.8325,False
255168,HCe[~~~,9,25,"(1, 25, 263, 1519, 5264, 11200, 14272, 9936, 2880)",86436,1,37,46,41,27,"(6, 2, 2, 6, 6, 6, 6, 8, 8)",4.2469,2.0608,False
255238,HCe]|~~,9,25,"(1, 25, 263, 1519, 5264, 11200, 14272, 9936, 2880)",87465,1,37,45,42,31,"(6, 2, 2, 6, 6, 6, 7, 7, 8)",4.0247,2.0062,False
255722,HCf]|}~,9,25,"(1, 25, 263, 1519, 5264, 11200, 14272, 9936, 2880)",87808,1,37,45,41,28,"(6, 2, 2, 6, 6, 7, 7, 7, 7)",3.8025,1.95,False
271264,HQil^^~,9,25,"(1, 25, 263, 1519, 5264, 11200, 14272, 9936, 2880)",98441,1,37,41,36,27,"(6, 3, 6, 2, 6, 6, 6, 7, 8)",3.1358,1.7708,False
154844,H?rn^^~,9,25,"(1, 25, 264, 1530, 5289, 11085, 13646, 8960, 2400)",71680,2,36,57,46,28,"(5, 5, 4, 1, 6, 7, 7, 7, 8)",4.0247,2.0062,False
157850,H?zn^^^,9,25,"(1, 25, 264, 1530, 5289, 11085, 13646, 8960, 2400)",71680,2,36,57,46,28,"(5, 5, 4, 1, 7, 7, 7, 7, 7)",3.8025,1.95,False
205414,HCR]}~~,9,25,"(1, 25, 264, 1530, 5289, 11085, 13646, 8960, 2400)",73728,2,36,53,52,28,"(5, 5, 1, 5, 5, 7, 7, 7, 8)",3.8025,1.95,False
226690,HCrM}~~,9,25,"(1, 25, 264, 1530, 5289, 11085, 13646, 8960, 2400)",73024,2,36,54,52,28,"(6, 5, 1, 4, 6, 6, 7, 7, 8)",3.8025,1.95,False
228754,HCrn^^n,9,25,"(1, 25, 264, 1530, 5289, 11085, 13646, 8960, 2400)",71680,2,36,57,46,28,"(6, 5, 4, 1, 6, 7, 7, 7, 7)",3.5802,1.8921,False
228802,HCrm}~^,9,25,"(1, 25, 264, 1530, 5289, 11085, 13646, 8960, 2400)",73024,2,36,54,52,28,"(6, 5, 1, 4, 6, 7, 7, 7, 7)",3.5802,1.8921,False
250830,HCZn^^n,9,25,"(1, 25, 264, 1530, 5289, 11085, 13646, 8960, 2400)",71680,2,36,57,46,28,"(5, 5, 5, 1, 6, 7, 7, 7, 7)",3.358,1.8325,False
251351,HCZ]}~^,9,25,"(1, 25, 264, 1530, 5289, 11085, 13646, 8960, 2400)",73728,2,36,53,52,28,"(5, 5, 1, 5, 6, 7, 7, 7, 7)",3.358,1.8325,False
255483,HCfu}~^,9,25,"(1, 25, 264, 1530, 5289, 11085, 13646, 8960, 2400)",73024,2,36,54,52,28,"(6, 4, 1, 6, 5, 7, 7, 7, 7)",3.5802,1.8921,False
260234,HCuu}~^,9,25,"(1, 25, 264, 1530, 5289, 11085, 13646, 8960, 2400)",73024,2,36,54,52,28,"(6, 4, 1, 6, 6, 6, 7, 7, 7)",3.358,1.8325,False
269700,HQjf^^n,9,25,"(1, 25, 264, 1530, 5289, 11085, 13646, 8960, 2400)",73024,2,36,54,52,28,"(6, 5, 6, 1, 5, 6, 7, 7, 7)",3.1358,1.7708,False
