Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
11345,GEv]~{,8,21,"(1, 21, 180, 810, 2049, 2889, 2090, 600, 0)",12005,2,30,35,21,7,"(5, 5, 1, 6, 6, 6, 6, 7)",2.9375,1.7139,False
12087,GTm|~w,8,21,"(1, 21, 180, 810, 2049, 2889, 2090, 600, 0)",12005,2,30,35,21,7,"(6, 1, 6, 6, 6, 6, 5, 6)",2.6875,1.6394,False
10574,GCv^~{,8,21,"(1, 21, 183, 855, 2304, 3564, 2912, 960, 0)",18816,1,27,36,29,16,"(5, 4, 2, 5, 6, 6, 7, 7)",2.4375,1.5612,False
11349,GEv\~{,8,21,"(1, 21, 183, 855, 2304, 3564, 2912, 960, 0)",19061,1,27,35,30,17,"(5, 4, 2, 6, 6, 6, 6, 7)",2.1875,1.479,False
11909,GQzn^{,8,21,"(1, 21, 183, 855, 2304, 3564, 2912, 960, 0)",19404,1,27,34,30,17,"(5, 5, 5, 2, 6, 6, 6, 7)",1.9375,1.3919,False
12085,GTm~vs,8,21,"(1, 21, 183, 855, 2304, 3564, 2912, 960, 0)",19208,1,27,35,27,17,"(6, 2, 6, 6, 6, 4, 6, 6)",1.9375,1.3919,False
10670,GEr^~{,8,21,"(1, 21, 184, 867, 2359, 3684, 3036, 1008, 0)",19600,1,26,40,29,17,"(5, 5, 2, 5, 5, 6, 7, 7)",2.1875,1.479,False
11342,GEv^v{,8,21,"(1, 21, 184, 867, 2359, 3684, 3036, 1008, 0)",19845,1,26,39,30,17,"(5, 5, 2, 6, 6, 5, 6, 7)",1.9375,1.3919,False
12048,GUz]}{,8,21,"(1, 21, 184, 867, 2359, 3684, 3036, 1008, 0)",20090,1,26,38,31,17,"(6, 5, 2, 5, 6, 6, 6, 6)",1.6875,1.299,False
10059,GCf~~{,8,21,"(1, 21, 184, 870, 2389, 3789, 3186, 1080, 0)",20736,1,26,38,31,16,"(5, 3, 3, 5, 5, 7, 7, 7)",2.4375,1.5612,False
10587,GCu~~{,8,21,"(1, 21, 184, 870, 2389, 3789, 3186, 1080, 0)",21120,1,26,36,34,22,"(5, 3, 3, 5, 6, 6, 7, 7)",2.1875,1.479,False
11360,GEu|~{,8,21,"(1, 21, 184, 870, 2389, 3789, 3186, 1080, 0)",21413,1,26,35,34,22,"(5, 3, 3, 6, 6, 6, 6, 7)",1.9375,1.3919,False
11807,GQjn~{,8,21,"(1, 21, 184, 870, 2389, 3789, 3186, 1080, 0)",22464,1,26,32,34,23,"(5, 4, 5, 3, 5, 6, 7, 7)",1.6875,1.299,False
12081,GTnvnk,8,21,"(1, 21, 184, 870, 2389, 3789, 3186, 1080, 0)",21609,1,26,35,30,22,"(6, 3, 6, 6, 3, 6, 6, 6)",1.6875,1.299,False
12084,GTm~vw,8,21,"(1, 21, 184, 870, 2389, 3789, 3186, 1080, 0)",20237,1,26,35,31,17,"(6, 2, 6, 6, 6, 5, 5, 6)",1.6875,1.299,False
11364,GEv~u{,8,21,"(1, 21, 185, 881, 2434, 3874, 3260, 1104, 0)",20580,1,25,40,30,17,"(5, 5, 2, 6, 6, 6, 6, 6)",1.6875,1.299,False
5565,G?z~~{,8,21,"(1, 21, 185, 883, 2454, 3944, 3360, 1152, 0)",21504,1,25,44,28,22,"(4, 4, 4, 3, 6, 7, 7, 7)",2.4375,1.5612,False
8461,GCr~~{,8,21,"(1, 21, 185, 883, 2454, 3944, 3360, 1152, 0)",22080,1,25,41,34,19,"(5, 4, 3, 4, 5, 7, 7, 7)",2.1875,1.479,False
9794,GCZ~~{,8,21,"(1, 21, 185, 883, 2454, 3944, 3360, 1152, 0)",23040,1,25,38,34,22,"(4, 4, 4, 4, 5, 7, 7, 7)",1.9375,1.3919,False
