Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
1248,G?BEN{,8,12,"(1, 12, 59, 154, 231, 200, 93, 18, 0)",75,4,7,5,1,0,"(3, 3, 1, 1, 1, 4, 4, 7)",3.75,1.9365,False
1311,G?BFM{,8,12,"(1, 12, 59, 154, 231, 200, 93, 18, 0)",75,4,7,5,1,0,"(3, 3, 1, 1, 1, 4, 5, 6)",3.25,1.8028,False
1457,G?Bem[,8,12,"(1, 12, 59, 154, 231, 200, 93, 18, 0)",75,4,7,5,1,0,"(3, 3, 1, 1, 1, 5, 5, 5)",3.0,1.7321,False
1920,G?bENk,8,12,"(1, 12, 59, 154, 231, 200, 93, 18, 0)",75,4,7,5,1,0,"(4, 3, 1, 1, 1, 4, 4, 6)",3.0,1.7321,False
2022,G?bFMk,8,12,"(1, 12, 59, 154, 231, 200, 93, 18, 0)",75,4,7,5,1,0,"(4, 3, 1, 1, 1, 4, 5, 5)",2.75,1.6583,False
2348,G?`bNk,8,12,"(1, 12, 59, 154, 231, 200, 93, 18, 0)",75,4,7,5,1,0,"(2, 3, 3, 1, 1, 4, 4, 6)",2.5,1.5811,False
2548,G?`bnK,8,12,"(1, 12, 59, 154, 231, 200, 93, 18, 0)",75,4,7,5,1,0,"(2, 3, 3, 1, 1, 4, 5, 5)",2.25,1.5,False
2654,G?aK^w,8,12,"(1, 12, 59, 154, 231, 200, 93, 18, 0)",75,4,7,5,1,0,"(4, 1, 1, 1, 4, 4, 3, 6)",3.0,1.7321,False
2676,G?aNS{,8,12,"(1, 12, 59, 154, 231, 200, 93, 18, 0)",75,4,7,5,1,0,"(4, 1, 1, 1, 4, 3, 5, 5)",2.75,1.6583,False
2683,G?aM\w,8,12,"(1, 12, 59, 154, 231, 200, 93, 18, 0)",75,4,7,5,1,0,"(4, 1, 1, 1, 4, 4, 4, 5)",2.5,1.5811,False
3280,G?bLS{,8,12,"(1, 12, 59, 154, 231, 200, 93, 18, 0)",75,4,7,5,1,0,"(4, 1, 1, 1, 4, 4, 4, 5)",2.5,1.5811,False
