Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
273160,HTm||~~,9,29,"(1, 29, 350, 2282, 8729, 19901, 26200, 18108, 5040)",262144,2,56,70,56,28,"(7, 1, 7, 7, 7, 7, 7, 7, 8)",3.8025,1.95,False
267894,HEv]~~~,9,29,"(1, 29, 355, 2387, 9604, 23576, 34320, 26928, 8640)",442368,1,51,76,70,48,"(6, 6, 2, 7, 7, 7, 7, 8, 8)",2.9136,1.7069,False
273158,HTm|~z~,9,29,"(1, 29, 355, 2387, 9604, 23576, 34320, 26928, 8640)",446464,1,51,75,71,48,"(7, 2, 7, 7, 7, 7, 6, 7, 8)",2.6914,1.6405,False
273167,H]zn^^n,9,29,"(1, 29, 356, 2408, 9779, 24311, 35944, 28692, 9360)",458752,1,50,76,71,48,"(7, 7, 7, 2, 7, 7, 7, 7, 7)",2.4691,1.5713,False
260481,HCv^~~~,9,29,"(1, 29, 358, 2450, 10129, 25781, 39192, 32220, 10800)",544320,1,48,81,85,65,"(6, 5, 3, 6, 7, 7, 8, 8, 8)",2.4691,1.5713,False
267905,HEv\~~~,9,29,"(1, 29, 358, 2450, 10129, 25781, 39192, 32220, 10800)",551232,1,48,79,88,68,"(6, 5, 3, 7, 7, 7, 7, 8, 8)",2.2469,1.499,False
272592,HQzn^~~,9,29,"(1, 29, 358, 2450, 10129, 25781, 39192, 32220, 10800)",560448,1,48,77,89,68,"(6, 6, 6, 3, 7, 7, 7, 8, 8)",2.0247,1.4229,False
273154,HTm~vv~,9,29,"(1, 29, 358, 2450, 10129, 25781, 39192, 32220, 10800)",557056,1,48,78,86,68,"(7, 3, 7, 7, 7, 5, 7, 7, 8)",2.0247,1.4229,False
260876,HEr^~~~,9,29,"(1, 29, 359, 2468, 10259, 26261, 40141, 33162, 11160)",559872,1,47,86,85,68,"(6, 6, 3, 6, 6, 7, 8, 8, 8)",2.2469,1.499,False
267883,HEv^v~~,9,29,"(1, 29, 359, 2468, 10259, 26261, 40141, 33162, 11160)",566784,1,47,84,88,68,"(6, 6, 3, 7, 7, 6, 7, 8, 8)",2.0247,1.4229,False
273075,HUz]}~~,9,29,"(1, 29, 359, 2468, 10259, 26261, 40141, 33162, 11160)",573760,1,47,82,91,68,"(7, 6, 3, 6, 7, 7, 7, 7, 8)",1.8025,1.3426,False
255755,HCf~~~~,9,29,"(1, 29, 359, 2471, 10304, 26516, 40816, 33984, 11520)",571536,1,47,85,87,62,"(6, 4, 4, 6, 6, 8, 8, 8, 8)",2.4691,1.5713,False
260531,HCu~~~~,9,29,"(1, 29, 359, 2471, 10304, 26516, 40816, 33984, 11520)",580041,1,47,82,93,74,"(6, 4, 4, 6, 7, 7, 8, 8, 8)",2.2469,1.499,False
267939,HEu|~~~,9,29,"(1, 29, 359, 2471, 10304, 26516, 40816, 33984, 11520)",587520,1,47,80,95,76,"(6, 4, 4, 7, 7, 7, 7, 8, 8)",2.0247,1.4229,False
