Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
31,E?bw,6,6,"(1, 6, 14, 16, 9, 2, 0, 0, 0)",3,4,1,0,0,0,"(2, 1, 1, 1, 2, 5)",2.0,1.4142,False
35,E?qw,6,6,"(1, 6, 14, 16, 9, 2, 0, 0, 0)",3,4,1,0,0,0,"(2, 1, 1, 1, 3, 4)",1.3333,1.1547,False
44,ECRo,6,6,"(1, 6, 14, 16, 9, 2, 0, 0, 0)",3,4,1,0,0,0,"(2, 2, 1, 2, 1, 4)",1.0,1.0,False
48,ECqg,6,6,"(1, 6, 14, 16, 9, 2, 0, 0, 0)",3,4,1,0,0,0,"(3, 1, 1, 1, 3, 3)",1.0,1.0,False
54,ECZO,6,6,"(1, 6, 14, 16, 9, 2, 0, 0, 0)",3,4,1,0,0,0,"(2, 2, 1, 2, 2, 3)",0.3333,0.5773,False
55,ECZG,6,6,"(1, 6, 14, 16, 9, 2, 0, 0, 0)",3,4,1,0,0,0,"(2, 2, 1, 1, 3, 3)",0.6667,0.8165,False
56,ECYW,6,6,"(1, 6, 14, 16, 9, 2, 0, 0, 0)",3,4,1,0,0,0,"(2, 1, 1, 2, 3, 3)",0.6667,0.8165,False
34,E?ro,6,6,"(1, 6, 15, 19, 12, 3, 0, 0, 0)",4,3,0,1,0,0,"(2, 2, 1, 1, 2, 4)",1.0,1.0,False
37,E?zO,6,6,"(1, 6, 15, 19, 12, 3, 0, 0, 0)",4,3,0,1,0,0,"(2, 2, 1, 1, 3, 3)",0.6667,0.8165,False
46,ECr_,6,6,"(1, 6, 15, 19, 12, 3, 0, 0, 0)",4,3,0,1,0,0,"(3, 2, 1, 1, 2, 3)",0.6667,0.8165,False
53,ECZ_,6,6,"(1, 6, 15, 19, 12, 3, 0, 0, 0)",4,3,0,1,0,0,"(2, 2, 2, 1, 2, 3)",0.3333,0.5773,False
47,ECpo,6,6,"(1, 6, 15, 20, 14, 4, 0, 0, 0)",5,2,0,0,1,0,"(2, 2, 1, 2, 2, 3)",0.3333,0.5773,False
77,EEh_,6,6,"(1, 6, 15, 20, 15, 5, 0, 0, 0)",6,1,0,0,0,1,"(2, 2, 2, 2, 2, 2)",0.0,0.0,True
