Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
5579,G?~~~{,8,22,"(1, 22, 203, 1014, 2944, 4928, 4352, 1536, 0)",32768,1,28,53,28,22,"(4, 4, 4, 4, 7, 7, 7, 7)",2.25,1.5,False
10326,GCz~~{,8,22,"(1, 22, 203, 1014, 2944, 4928, 4352, 1536, 0)",34304,1,28,47,40,22,"(5, 4, 4, 4, 6, 7, 7, 7)",1.75,1.3229,False
11236,GEj~~{,8,22,"(1, 22, 203, 1014, 2944, 4928, 4352, 1536, 0)",35264,1,28,44,43,28,"(5, 4, 4, 5, 5, 7, 7, 7)",1.5,1.2247,False
11444,GEl~~{,8,22,"(1, 22, 203, 1014, 2944, 4928, 4352, 1536, 0)",34992,1,28,44,46,28,"(4, 4, 4, 6, 6, 6, 7, 7)",1.5,1.2247,False
11937,GQz^~{,8,22,"(1, 22, 203, 1014, 2944, 4928, 4352, 1536, 0)",35840,1,28,42,46,28,"(5, 5, 4, 4, 6, 6, 7, 7)",1.25,1.118,False
11961,GQy~~{,8,22,"(1, 22, 203, 1015, 2954, 4963, 4402, 1560, 0)",35904,1,28,41,46,28,"(5, 4, 5, 4, 6, 6, 7, 7)",1.25,1.118,False
12080,GTnvv{,8,22,"(1, 22, 203, 1015, 2954, 4963, 4402, 1560, 0)",34839,1,28,42,43,25,"(6, 3, 6, 6, 5, 5, 6, 7)",1.25,1.118,False
11366,GEv~v{,8,22,"(1, 22, 204, 1027, 3009, 5083, 4526, 1608, 0)",35280,1,27,48,40,25,"(5, 5, 3, 6, 6, 6, 6, 7)",1.25,1.118,False
12093,G]zn^w,8,22,"(1, 22, 204, 1027, 3009, 5083, 4526, 1608, 0)",35868,1,27,46,43,25,"(6, 6, 6, 3, 6, 6, 5, 6)",1.0,1.0,False
11324,GEzn~{,8,22,"(1, 22, 204, 1028, 3019, 5118, 4576, 1632, 0)",36400,1,27,48,42,28,"(5, 5, 4, 4, 6, 6, 7, 7)",1.25,1.118,False
11436,GEnv~{,8,22,"(1, 22, 204, 1028, 3019, 5118, 4576, 1632, 0)",36464,1,27,47,46,28,"(5, 4, 4, 6, 5, 6, 7, 7)",1.25,1.118,False
11900,GQzv~{,8,22,"(1, 22, 204, 1028, 3019, 5118, 4576, 1632, 0)",37440,1,27,44,49,28,"(5, 5, 5, 4, 5, 6, 7, 7)",1.0,1.0,False
12069,GTzv^{,8,22,"(1, 22, 204, 1028, 3019, 5118, 4576, 1632, 0)",37079,1,27,45,48,28,"(6, 4, 6, 4, 5, 6, 6, 7)",1.0,1.0,False
12014,GUZv~{,8,22,"(1, 22, 204, 1029, 3029, 5153, 4626, 1656, 0)",37584,1,27,44,52,28,"(5, 5, 5, 5, 4, 6, 7, 7)",1.0,1.0,False
12067,GTzvn{,8,22,"(1, 22, 204, 1030, 3039, 5188, 4676, 1680, 0)",37191,1,27,43,48,28,"(6, 4, 6, 5, 4, 6, 6, 7)",1.0,1.0,False
12095,G]zn\{,8,22,"(1, 22, 204, 1030, 3039, 5188, 4676, 1680, 0)",36015,1,27,43,43,25,"(6, 5, 6, 3, 6, 6, 6, 6)",1.0,1.0,False
10608,GC~v~{,8,22,"(1, 22, 205, 1041, 3084, 5273, 4750, 1704, 0)",36864,1,26,53,40,22,"(5, 4, 4, 5, 6, 6, 7, 7)",1.25,1.118,False
11448,GEn~v{,8,22,"(1, 22, 205, 1041, 3084, 5273, 4750, 1704, 0)",37584,1,26,50,46,28,"(5, 4, 4, 6, 6, 6, 6, 7)",1.0,1.0,False
11967,GQz~v{,8,22,"(1, 22, 205, 1041, 3084, 5273, 4750, 1704, 0)",38592,1,26,47,49,28,"(5, 5, 5, 4, 6, 6, 6, 7)",0.75,0.866,False
12047,GUz^v{,8,22,"(1, 22, 205, 1041, 3084, 5273, 4750, 1704, 0)",38663,1,26,48,52,28,"(6, 5, 4, 5, 6, 5, 6, 7)",0.75,0.866,False
12074,GTz~v[,8,22,"(1, 22, 205, 1041, 3084, 5273, 4750, 1704, 0)",38220,1,26,48,48,28,"(6, 4, 6, 4, 6, 6, 6, 6)",0.75,0.866,False
11301,GEzv~{,8,22,"(1, 22, 205, 1042, 3094, 5308, 4800, 1728, 0)",38000,1,26,50,46,28,"(5, 5, 4, 5, 5, 6, 7, 7)",1.0,1.0,False
12042,GUzv^{,8,22,"(1, 22, 205, 1042, 3094, 5308, 4800, 1728, 0)",38711,1,26,47,52,28,"(6, 5, 5, 4, 5, 6, 6, 7)",0.75,0.866,False
12029,GUxv~{,8,22,"(1, 22, 205, 1043, 3104, 5343, 4850, 1752, 0)",39200,1,26,46,56,28,"(5, 5, 5, 5, 5, 5, 7, 7)",0.75,0.866,False
12065,GTzvv{,8,22,"(1, 22, 205, 1043, 3104, 5343, 4850, 1752, 0)",38759,1,26,46,52,28,"(6, 4, 6, 5, 5, 5, 6, 7)",0.75,0.866,False
12097,G]zl|{,8,22,"(1, 22, 205, 1045, 3124, 5413, 4950, 1800, 0)",38416,1,26,44,48,28,"(6, 4, 6, 4, 6, 6, 6, 6)",0.75,0.866,False
11327,GEz~v{,8,22,"(1, 22, 206, 1054, 3150, 5434, 4935, 1782, 0)",39120,1,25,54,46,28,"(5, 5, 4, 5, 6, 6, 6, 7)",0.75,0.866,False
12053,GUz~u{,8,22,"(1, 22, 206, 1054, 3150, 5434, 4935, 1782, 0)",39852,1,25,51,52,28,"(6, 5, 4, 5, 6, 6, 6, 6)",0.5,0.7071,False
12017,GUZ~v{,8,22,"(1, 22, 206, 1055, 3159, 5463, 4974, 1800, 0)",40368,1,25,50,56,28,"(5, 5, 5, 5, 5, 6, 6, 7)",0.5,0.7071,False
12073,GTz~vk,8,22,"(1, 22, 206, 1055, 3159, 5463, 4974, 1800, 0)",39900,1,25,50,52,28,"(6, 4, 6, 5, 5, 6, 6, 6)",0.5,0.7071,False
11452,GE~vv{,8,22,"(1, 22, 206, 1056, 3169, 5498, 5024, 1824, 0)",39200,1,25,52,46,28,"(5, 5, 4, 6, 6, 5, 6, 7)",0.75,0.866,False
11972,GQ~vv{,8,22,"(1, 22, 206, 1056, 3169, 5498, 5024, 1824, 0)",40320,1,25,48,52,28,"(5, 5, 5, 5, 6, 5, 6, 7)",0.5,0.7071,False
12039,GUzvv{,8,22,"(1, 22, 206, 1056, 3169, 5498, 5024, 1824, 0)",40391,1,25,49,56,28,"(6, 5, 5, 5, 5, 5, 6, 7)",0.5,0.7071,False
12072,GTz~vw,8,22,"(1, 22, 206, 1056, 3169, 5498, 5024, 1824, 0)",39935,1,25,49,52,28,"(6, 4, 6, 5, 6, 6, 5, 6)",0.5,0.7071,False
11477,GFzvn{,8,22,"(1, 22, 206, 1057, 3179, 5533, 5074, 1848, 0)",39200,1,25,52,42,28,"(5, 5, 5, 6, 4, 6, 6, 7)",0.75,0.866,False
12057,GU~vvs,8,22,"(1, 22, 206, 1057, 3179, 5533, 5074, 1848, 0)",39984,1,25,48,52,28,"(6, 5, 5, 6, 6, 4, 6, 6)",0.5,0.7071,False
11480,GFz~u{,8,22,"(1, 22, 207, 1067, 3216, 5595, 5120, 1860, 0)",40320,1,24,57,46,28,"(5, 5, 4, 6, 6, 6, 6, 6)",0.5,0.7071,False
11973,GQ~v~w,8,22,"(1, 22, 207, 1067, 3216, 5595, 5120, 1860, 0)",41472,1,24,53,52,28,"(5, 5, 5, 5, 6, 6, 6, 6)",0.25,0.5,False
12052,GUz~vk,8,22,"(1, 22, 207, 1068, 3225, 5624, 5159, 1878, 0)",41580,1,24,53,56,28,"(6, 5, 5, 5, 5, 6, 6, 6)",0.25,0.5,False
12051,GUz~vw,8,22,"(1, 22, 207, 1069, 3234, 5653, 5198, 1896, 0)",41615,1,24,52,56,28,"(6, 5, 5, 5, 6, 6, 5, 6)",0.25,0.5,False
11463,GFzf~{,8,22,"(1, 22, 207, 1069, 3235, 5659, 5209, 1902, 0)",40000,1,24,60,36,28,"(5, 5, 5, 5, 5, 5, 7, 7)",0.75,0.866,False
11474,GFzvv{,8,22,"(1, 22, 207, 1069, 3235, 5659, 5209, 1902, 0)",40800,1,24,56,46,28,"(5, 5, 5, 6, 5, 5, 6, 7)",0.5,0.7071,False
12056,GU~vvw,8,22,"(1, 22, 207, 1069, 3235, 5659, 5209, 1902, 0)",41616,1,24,52,56,28,"(6, 5, 5, 6, 6, 5, 5, 6)",0.25,0.5,False
11479,GFz~vw,8,22,"(1, 22, 208, 1081, 3291, 5785, 5344, 1956, 0)",42000,1,23,60,46,28,"(5, 5, 5, 6, 6, 6, 5, 6)",0.25,0.5,True
