Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
148,F?BFw,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(2, 2, 1, 1, 1, 3, 6)",2.7755,1.666,False
153,F?Bew,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(2, 2, 1, 1, 1, 4, 5)",2.2041,1.4846,False
163,F?`Fw,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",9,4,2,0,0,0,"(2, 2, 1, 1, 2, 2, 6)",2.4898,1.5779,False
170,F?bFg,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(3, 2, 1, 1, 1, 3, 5)",1.9184,1.3851,False
179,F?`fg,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(2, 2, 2, 1, 1, 3, 5)",1.6327,1.2778,False
180,F?`ew,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",9,4,2,0,0,0,"(2, 2, 1, 1, 2, 3, 5)",1.6327,1.2778,False
183,F?aNo,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(3, 1, 1, 1, 3, 2, 5)",1.9184,1.3851,False
189,F?beg,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(3, 2, 1, 1, 1, 4, 4)",1.6327,1.2778,False
190,F?bcw,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(3, 1, 1, 1, 2, 4, 4)",1.6327,1.2778,False
201,F?`vG,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(2, 2, 2, 1, 1, 4, 4)",1.3469,1.1606,False
202,F?`uW,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",9,4,2,0,0,0,"(2, 2, 1, 1, 2, 4, 4)",1.3469,1.1606,False
208,F?bLo,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(3, 1, 1, 1, 3, 3, 4)",1.3469,1.1606,False
235,F?qeo,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(3, 2, 1, 1, 3, 2, 4)",1.0612,1.0301,False
238,F?qcw,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(3, 1, 1, 1, 3, 3, 4)",1.3469,1.1606,False
249,F?ovO,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(2, 2, 2, 1, 3, 2, 4)",0.7755,0.8806,False
251,F?ouW,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(2, 2, 1, 1, 3, 3, 4)",1.0612,1.0301,False
252,F?otW,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",9,4,2,0,0,0,"(2, 1, 2, 1, 3, 3, 4)",1.0612,1.0301,False
358,FCOfo,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",9,4,2,0,0,0,"(2, 2, 2, 2, 2, 1, 5)",1.3469,1.1606,False
369,FCQeo,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",9,4,2,0,0,0,"(3, 2, 1, 2, 2, 2, 4)",0.7755,0.8806,False
371,FCQfG,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(3, 2, 2, 1, 1, 3, 4)",1.0612,1.0301,False
372,FCQeW,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",9,4,2,0,0,0,"(3, 2, 1, 1, 2, 3, 4)",1.0612,1.0301,False
377,FCQV_,7,8,"(1, 8, 26, 44, 41, 20, 4, 0, 0)",8,4,2,1,0,0,"(3, 2, 1, 3, 1, 2, 4)",1.0612,1.0301,False
