Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
255721,HCf]}~~,9,26,"(1, 26, 284, 1694, 5999, 12824, 16036, 10656, 2880)",100352,2,41,57,52,28,"(6, 4, 1, 6, 6, 7, 7, 7, 8)",3.9506,1.9876,False
260469,HCv]}}~,9,26,"(1, 26, 284, 1694, 5999, 12824, 16036, 10656, 2880)",100352,2,41,57,52,28,"(6, 4, 1, 6, 7, 7, 7, 7, 7)",3.7284,1.9309,False
271849,HQjn^^n,9,26,"(1, 26, 284, 1694, 5999, 12824, 16036, 10656, 2880)",100352,2,41,57,52,28,"(6, 5, 6, 1, 6, 7, 7, 7, 7)",3.284,1.8122,False
157851,H?zn^^~,9,26,"(1, 26, 285, 1710, 6099, 13134, 16535, 11050, 3000)",102400,2,40,65,46,28,"(5, 5, 5, 1, 7, 7, 7, 7, 8)",3.9506,1.9876,False
228953,HCr]}~~,9,26,"(1, 26, 285, 1710, 6099, 13134, 16535, 11050, 3000)",104448,2,40,61,56,28,"(6, 5, 1, 5, 6, 7, 7, 7, 8)",3.7284,1.9309,False
257483,HCzn^^n,9,26,"(1, 26, 285, 1710, 6099, 13134, 16535, 11050, 3000)",102400,2,40,65,46,28,"(6, 5, 5, 1, 7, 7, 7, 7, 7)",3.5062,1.8725,False
257689,HCz]}~^,9,26,"(1, 26, 285, 1710, 6099, 13134, 16535, 11050, 3000)",104448,2,40,61,56,28,"(6, 5, 1, 5, 7, 7, 7, 7, 7)",3.5062,1.8725,False
266949,HEj]}~^,9,26,"(1, 26, 285, 1710, 6099, 13134, 16535, 11050, 3000)",104448,2,40,61,56,28,"(6, 5, 1, 6, 6, 7, 7, 7, 7)",3.284,1.8122,False
259944,HCvU}~~,9,26,"(1, 26, 286, 1726, 6199, 13444, 17034, 11444, 3120)",107520,2,39,65,56,28,"(6, 5, 1, 6, 6, 6, 7, 7, 8)",3.5062,1.8725,False
260468,HCv]}~},9,26,"(1, 26, 286, 1726, 6199, 13444, 17034, 11444, 3120)",107520,2,39,65,56,28,"(6, 5, 1, 6, 7, 7, 7, 6, 7)",3.284,1.8122,False
260755,HEru}~^,9,26,"(1, 26, 286, 1726, 6199, 13444, 17034, 11444, 3120)",107520,2,39,65,56,28,"(6, 6, 1, 6, 5, 7, 7, 7, 7)",3.284,1.8122,False
267657,HEzU}~^,9,26,"(1, 26, 286, 1726, 6199, 13444, 17034, 11444, 3120)",107520,2,39,65,56,28,"(6, 6, 1, 6, 6, 6, 7, 7, 7)",3.0617,1.7498,False
255239,HCe]~~~,9,26,"(1, 26, 286, 1736, 6349, 14294, 19284, 14184, 4320)",148176,1,39,54,54,39,"(6, 3, 2, 6, 6, 6, 7, 8, 8)",3.7284,1.9309,False
255723,HCf]|~~,9,26,"(1, 26, 286, 1736, 6349, 14294, 19284, 14184, 4320)",149744,1,39,53,55,42,"(6, 3, 2, 6, 6, 7, 7, 7, 8)",3.5062,1.8725,False
260471,HCv]|}~,9,26,"(1, 26, 286, 1736, 6349, 14294, 19284, 14184, 4320)",150528,1,39,53,53,38,"(6, 3, 2, 6, 7, 7, 7, 7, 7)",3.284,1.8122,False
271266,HQil^~~,9,26,"(1, 26, 286, 1736, 6349, 14294, 19284, 14184, 4320)",172872,1,39,46,46,37,"(6, 3, 6, 3, 6, 6, 6, 8, 8)",2.8395,1.6851,False
271349,HQin^^~,9,26,"(1, 26, 286, 1736, 6349, 14294, 19284, 14184, 4320)",159152,1,39,50,52,41,"(6, 4, 6, 2, 6, 6, 7, 7, 8)",2.8395,1.6851,False
260832,HEr]u~~,9,26,"(1, 26, 287, 1741, 6288, 13709, 17448, 11764, 3216)",110592,2,38,70,56,28,"(6, 6, 1, 6, 6, 6, 6, 7, 8)",3.284,1.8122,False
260869,HEr]}~},9,26,"(1, 26, 287, 1741, 6288, 13709, 17448, 11764, 3216)",110592,2,38,70,56,28,"(6, 6, 1, 6, 6, 7, 7, 6, 7)",3.0617,1.7498,False
271350,HQin\~~,9,26,"(1, 26, 287, 1757, 6524, 15029, 20908, 15948, 5040)",180761,1,38,48,54,49,"(6, 3, 6, 3, 6, 6, 7, 7, 8)",2.6173,1.6178,False
271850,HQjn^]~,9,26,"(1, 26, 287, 1757, 6524, 15029, 20908, 15948, 5040)",166208,1,38,51,55,44,"(6, 4, 6, 2, 6, 7, 7, 7, 7)",2.6173,1.6178,False
154848,H?rn^~~,9,26,"(1, 26, 288, 1770, 6579, 15084, 20732, 15520, 4800)",161280,1,37,63,57,45,"(5, 5, 4, 2, 6, 7, 7, 8, 8)",3.5062,1.8725,False
157855,H?zn]~~,9,26,"(1, 26, 288, 1770, 6579, 15084, 20732, 15520, 4800)",162880,1,37,62,58,47,"(5, 5, 4, 2, 7, 7, 7, 7, 8)",3.284,1.8122,False
205415,HCR]~~~,9,26,"(1, 26, 288, 1770, 6579, 15084, 20732, 15520, 4800)",165888,1,37,59,63,44,"(5, 5, 2, 5, 5, 7, 7, 8, 8)",3.284,1.8122,False
