Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
273161,HTm|~~~,9,30,"(1, 30, 378, 2604, 10689, 26670, 39332, 31176, 10080)",589824,1,57,76,71,48,"(7, 2, 7, 7, 7, 7, 7, 8, 8)",2.8889,1.6997,False
267911,HEv^~~~,9,30,"(1, 30, 382, 2688, 11389, 29610, 45828, 38232, 12960)",746496,1,53,86,88,68,"(6, 6, 3, 7, 7, 7, 8, 8, 8)",2.2222,1.4907,False
273155,HTm~v~~,9,30,"(1, 30, 382, 2688, 11389, 29610, 45828, 38232, 12960)",755712,1,53,84,91,68,"(7, 3, 7, 7, 7, 6, 7, 8, 8)",2.0,1.4142,False
273169,H]zn^^~,9,30,"(1, 30, 383, 2709, 11564, 30345, 47452, 39996, 13680)",774144,1,52,86,91,68,"(7, 7, 7, 3, 7, 7, 7, 7, 8)",1.7778,1.3333,False
260536,HCv~~~~,9,30,"(1, 30, 384, 2730, 11739, 31080, 49076, 41760, 14400)",816480,1,51,93,97,74,"(6, 5, 4, 6, 7, 8, 8, 8, 8)",2.0,1.4142,False
267945,HEu~~~~,9,30,"(1, 30, 384, 2730, 11739, 31080, 49076, 41760, 14400)",828144,1,51,90,103,80,"(6, 5, 4, 7, 7, 7, 8, 8, 8)",1.7778,1.3333,False
271887,HQj~~~~,9,30,"(1, 30, 384, 2730, 11739, 31080, 49076, 41760, 14400)",857304,1,51,85,105,80,"(6, 5, 6, 5, 6, 8, 8, 8, 8)",1.5556,1.2472,False
272621,HQzn~~~,9,30,"(1, 30, 384, 2730, 11739, 31080, 49076, 41760, 14400)",843696,1,51,87,106,80,"(6, 6, 6, 4, 7, 7, 8, 8, 8)",1.5556,1.2472,False
273143,HTnvn~~,9,30,"(1, 30, 384, 2730, 11739, 31080, 49076, 41760, 14400)",838656,1,51,88,104,80,"(7, 4, 7, 7, 5, 7, 7, 8, 8)",1.5556,1.2472,False
260882,HEr~~~~,9,30,"(1, 30, 385, 2749, 11884, 31645, 50250, 42976, 14880)",839808,1,50,98,97,80,"(6, 6, 4, 6, 6, 8, 8, 8, 8)",1.7778,1.3333,False
267876,HEvv~~~,9,30,"(1, 30, 385, 2749, 11884, 31645, 50250, 42976, 14880)",851472,1,50,95,103,80,"(6, 6, 4, 7, 6, 7, 8, 8, 8)",1.5556,1.2472,False
273076,HUz]~~~,9,30,"(1, 30, 385, 2749, 11884, 31645, 50250, 42976, 14880)",863280,1,50,92,109,80,"(7, 6, 4, 6, 7, 7, 7, 8, 8)",1.3333,1.1547,False
158073,H?~~~~~,9,30,"(1, 30, 385, 2750, 11899, 31730, 50475, 43250, 15000)",820125,1,50,105,81,74,"(5, 5, 5, 5, 8, 8, 8, 8, 8)",2.2222,1.4907,False
257808,HCz~~~~,9,30,"(1, 30, 385, 2750, 11899, 31730, 50475, 43250, 15000)",849285,1,50,97,101,74,"(6, 5, 5, 5, 7, 8, 8, 8, 8)",1.7778,1.3333,False
267324,HEj~~~~,9,30,"(1, 30, 385, 2750, 11899, 31730, 50475, 43250, 15000)",866781,1,50,93,107,84,"(6, 5, 5, 6, 6, 8, 8, 8, 8)",1.5556,1.2472,False
268536,HEl~~~~,9,30,"(1, 30, 385, 2750, 11899, 31730, 50475, 43250, 15000)",862407,1,50,93,111,84,"(5, 5, 5, 7, 7, 7, 8, 8, 8)",1.5556,1.2472,False
272679,HQz^~~~,9,30,"(1, 30, 385, 2750, 11899, 31730, 50475, 43250, 15000)",878688,1,50,90,113,84,"(6, 6, 5, 5, 7, 7, 8, 8, 8)",1.3333,1.1547,False
272787,HQy~~~~,9,30,"(1, 30, 385, 2751, 11914, 31815, 50700, 43524, 15120)",879417,1,50,89,113,84,"(6, 5, 6, 5, 7, 7, 8, 8, 8)",1.3333,1.1547,False
273141,HTnvv~~,9,30,"(1, 30, 385, 2751, 11914, 31815, 50700, 43524, 15120)",864576,1,50,90,109,80,"(7, 4, 7, 7, 6, 6, 7, 8, 8)",1.3333,1.1547,False
267949,HEv~v~~,9,30,"(1, 30, 386, 2769, 12044, 32295, 51649, 44466, 15480)",870912,1,49,98,103,80,"(6, 6, 4, 7, 7, 7, 7, 8, 8)",1.3333,1.1547,False
273147,HTnv~z~,9,30,"(1, 30, 386, 2769, 12044, 32295, 51649, 44466, 15480)",883008,1,49,95,109,80,"(7, 4, 7, 7, 6, 7, 7, 7, 8)",1.1111,1.0541,False
267840,HEzn~~~,9,30,"(1, 30, 386, 2770, 12059, 32380, 51874, 44740, 15600)",886464,1,49,98,106,84,"(6, 6, 5, 5, 7, 7, 8, 8, 8)",1.3333,1.1547,False
268511,HEnv~~~,9,30,"(1, 30, 386, 2770, 12059, 32380, 51874, 44740, 15600)",887193,1,49,97,111,84,"(6, 5, 5, 7, 6, 7, 8, 8, 8)",1.3333,1.1547,False
272564,HQzv~~~,9,30,"(1, 30, 386, 2770, 12059, 32380, 51874, 44740, 15600)",904932,1,49,93,117,84,"(6, 6, 6, 5, 6, 7, 8, 8, 8)",1.1111,1.0541,False
273117,HTzv^~~,9,30,"(1, 30, 386, 2770, 12059, 32380, 51874, 44740, 15600)",899568,1,49,94,116,84,"(7, 5, 7, 5, 6, 7, 7, 8, 8)",1.1111,1.0541,False
272965,HUZv~~~,9,30,"(1, 30, 386, 2771, 12074, 32465, 52099, 45014, 15720)",906633,1,49,93,121,84,"(6, 6, 6, 6, 5, 7, 8, 8, 8)",1.1111,1.0541,False
273114,HTzvn~~,9,30,"(1, 30, 386, 2772, 12089, 32550, 52324, 45288, 15840)",900864,1,49,92,116,84,"(7, 5, 7, 6, 5, 7, 7, 8, 8)",1.1111,1.0541,False
273171,H]zn\~~,9,30,"(1, 30, 386, 2772, 12089, 32550, 52324, 45288, 15840)",884736,1,49,92,109,80,"(7, 6, 7, 4, 7, 7, 7, 7, 8)",1.1111,1.0541,False
260582,HC~v~~~,9,30,"(1, 30, 387, 2789, 12204, 32945, 53048, 45956, 16080)",893025,1,48,105,101,74,"(6, 5, 5, 6, 7, 7, 8, 8, 8)",1.3333,1.1547,False
268540,HEn~v~~,9,30,"(1, 30, 387, 2789, 12204, 32945, 53048, 45956, 16080)",906633,1,48,101,111,84,"(6, 5, 5, 7, 7, 7, 7, 8, 8)",1.1111,1.0541,False
272791,HQz~v~~,9,30,"(1, 30, 387, 2789, 12204, 32945, 53048, 45956, 16080)",924777,1,48,97,117,84,"(6, 6, 6, 5, 7, 7, 7, 8, 8)",0.8889,0.9428,False
273073,HUz^v~~,9,30,"(1, 30, 387, 2789, 12204, 32945, 53048, 45956, 16080)",925650,1,48,98,121,84,"(7, 6, 5, 6, 7, 6, 7, 8, 8)",0.8889,0.9428,False
273125,HTzn~z~,9,30,"(1, 30, 387, 2789, 12204, 32945, 53048, 45956, 16080)",919296,1,48,98,116,84,"(7, 5, 7, 5, 7, 7, 7, 7, 8)",0.8889,0.9428,False
273181,H]~vvvz,9,30,"(1, 30, 387, 2789, 12204, 32945, 53048, 45956, 16080)",903168,1,48,98,109,80,"(7, 7, 7, 7, 7, 4, 7, 7, 7)",0.8889,0.9428,False
267760,HEzv~~~,9,30,"(1, 30, 387, 2790, 12219, 33030, 53273, 46230, 16200)",912708,1,48,101,111,84,"(6, 6, 5, 6, 6, 7, 8, 8, 8)",1.1111,1.0541,False
