Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
143,F?AFw,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 1, 1, 1, 1, 2, 6)",2.8571,1.6903,False
147,F?BDw,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 1, 1, 1, 1, 3, 5)",2.0,1.4142,False
151,F?Bcw,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 1, 1, 1, 1, 4, 4)",1.7143,1.3093,False
162,F?`Fo,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 2, 1, 1, 2, 1, 5)",1.7143,1.3093,False
166,F?bDo,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(3, 1, 1, 1, 2, 2, 4)",1.1429,1.0691,False
168,F?bDg,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(3, 1, 1, 1, 1, 3, 4)",1.4286,1.1952,False
175,F?`eo,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 2, 1, 1, 2, 2, 4)",0.8571,0.9258,False
176,F?`eg,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 2, 1, 1, 1, 3, 4)",1.1429,1.0691,False
177,F?`cw,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 1, 1, 1, 2, 3, 4)",1.1429,1.0691,False
182,F?aN_,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(3, 1, 1, 1, 2, 2, 4)",1.1429,1.0691,False
198,F?`uO,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 2, 1, 1, 2, 3, 3)",0.5714,0.7559,False
245,F?otO,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 1, 2, 1, 3, 2, 3)",0.5714,0.7559,False
247,F?osW,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 1, 1, 1, 3, 3, 3)",0.8571,0.9258,False
357,FCOf_,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 2, 2, 2, 1, 1, 4)",0.8571,0.9258,False
362,FCQe_,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(3, 2, 1, 2, 1, 2, 3)",0.5714,0.7559,False
364,FCQeO,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(3, 2, 1, 1, 2, 2, 3)",0.5714,0.7559,False
365,FCQbO,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(2, 2, 2, 1, 2, 2, 3)",0.2857,0.5345,False
366,FCQeG,7,7,"(1, 7, 20, 30, 25, 11, 2, 0, 0)",3,5,1,0,0,0,"(3, 2, 1, 1, 1, 3, 3)",0.8571,0.9258,False
146,F?BFo,7,7,"(1, 7, 21, 34, 31, 15, 3, 0, 0)",4,4,0,1,0,0,"(2, 2, 1, 1, 1, 2, 5)",1.7143,1.3093,False
150,F?Beo,7,7,"(1, 7, 21, 34, 31, 15, 3, 0, 0)",4,4,0,1,0,0,"(2, 2, 1, 1, 1, 3, 4)",1.1429,1.0691,False
165,F?bF_,7,7,"(1, 7, 21, 34, 31, 15, 3, 0, 0)",4,4,0,1,0,0,"(3, 2, 1, 1, 1, 2, 4)",1.1429,1.0691,False
174,F?`f_,7,7,"(1, 7, 21, 34, 31, 15, 3, 0, 0)",4,4,0,1,0,0,"(2, 2, 2, 1, 1, 2, 4)",0.8571,0.9258,False
197,F?`v?,7,7,"(1, 7, 21, 34, 31, 15, 3, 0, 0)",4,4,0,1,0,0,"(2, 2, 2, 1, 1, 3, 3)",0.5714,0.7559,False
233,F?q_w,7,7,"(1, 7, 21, 34, 31, 15, 3, 0, 0)",4,4,0,1,0,0,"(2, 1, 1, 1, 3, 3, 3)",0.8571,0.9258,False
244,F?ov?,7,7,"(1, 7, 21, 34, 31, 15, 3, 0, 0)",4,4,0,1,0,0,"(2, 2, 2, 1, 2, 2, 3)",0.2857,0.5345,False
246,F?opo,7,7,"(1, 7, 21, 34, 31, 15, 3, 0, 0)",4,4,0,1,0,0,"(1, 1, 2, 2, 3, 2, 3)",0.5714,0.7559,False
361,FCQf?,7,7,"(1, 7, 21, 34, 31, 15, 3, 0, 0)",4,4,0,1,0,0,"(3, 2, 2, 1, 1, 2, 3)",0.5714,0.7559,False
167,F?bBo,7,7,"(1, 7, 21, 35, 34, 18, 4, 0, 0)",5,3,0,0,1,0,"(2, 2, 1, 1, 2, 2, 4)",0.8571,0.9258,False
185,F?bao,7,7,"(1, 7, 21, 35, 34, 18, 4, 0, 0)",5,3,0,0,1,0,"(2, 2, 1, 1, 2, 3, 3)",0.5714,0.7559,False
232,F?q`o,7,7,"(1, 7, 21, 35, 34, 18, 4, 0, 0)",5,3,0,0,1,0,"(2, 1, 2, 1, 3, 2, 3)",0.5714,0.7559,False
363,FCQb_,7,7,"(1, 7, 21, 35, 34, 18, 4, 0, 0)",5,3,0,0,1,0,"(2, 2, 2, 2, 1, 2, 3)",0.2857,0.5345,False
231,F?qb_,7,7,"(1, 7, 21, 35, 35, 20, 5, 0, 0)",6,2,0,0,0,1,"(2, 2, 2, 1, 2, 2, 3)",0.2857,0.5345,False
432,FCp`_,7,7,"(1, 7, 21, 35, 35, 21, 6, 0, 0)",7,1,0,0,0,0,"(2, 2, 2, 2, 2, 2, 2)",0.0,0.0,True
