Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
152336,H?o~fbo,9,17,"(1, 17, 136, 656, 2056, 4231, 5502, 4057, 1266)",7168,1,0,24,12,16,"(4, 4, 4, 4, 3, 3, 4, 4, 4)",0.1728,0.4157,True
156501,H?zVf_{,9,18,"(1, 18, 151, 761, 2486, 5311, 7125, 5379, 1706)",12480,1,2,23,24,40,"(4, 4, 4, 4, 4, 4, 4, 4, 4)",0.0,0.0,True
108291,H?bvbrw,9,18,"(1, 18, 152, 770, 2517, 5356, 7134, 5340, 1680)",11904,1,1,30,15,28,"(4, 4, 4, 4, 3, 4, 4, 4, 5)",0.2222,0.4714,True
34149,H?BvVrw,9,18,"(1, 18, 153, 779, 2550, 5410, 7154, 5300, 1649)",11440,1,0,37,0,40,"(4, 4, 4, 3, 3, 4, 4, 5, 5)",0.4444,0.6666,True
34236,H?Bvvrw,9,19,"(1, 19, 171, 921, 3178, 7070, 9741, 7466, 2385)",19200,1,0,48,0,40,"(4, 4, 4, 4, 3, 4, 5, 5, 5)",0.3951,0.6286,True
34314,H?B~vrw,9,20,"(1, 20, 190, 1080, 3925, 9164, 13186, 10489, 3451)",32000,1,0,60,0,40,"(4, 4, 4, 4, 4, 5, 5, 5, 5)",0.2469,0.4969,True
158022,H?~vfbw,9,21,"(1, 21, 206, 1200, 4449, 10564, 15422, 12419, 4126)",48000,1,4,60,18,40,"(5, 5, 5, 5, 5, 4, 4, 4, 5)",0.2222,0.4714,True
158024,H?~vfb{,9,22,"(1, 22, 223, 1332, 5039, 12166, 18009, 14668, 4916)",70000,1,8,64,30,52,"(5, 5, 5, 5, 5, 5, 4, 4, 6)",0.321,0.5666,True
158028,H?~vfrs,9,22,"(1, 22, 223, 1332, 5039, 12166, 18009, 14668, 4916)",72000,1,8,60,36,46,"(5, 5, 5, 5, 5, 5, 4, 5, 5)",0.0988,0.3143,True
158026,H?~vfb},9,23,"(1, 23, 241, 1477, 5703, 13998, 20997, 17280, 5836)",100000,1,12,72,36,64,"(5, 5, 5, 5, 5, 5, 5, 4, 7)",0.5432,0.737,True
158029,H?~vfr{,9,23,"(1, 23, 241, 1477, 5703, 13998, 20997, 17280, 5836)",102000,1,12,68,46,58,"(5, 5, 5, 5, 6, 5, 4, 5, 6)",0.321,0.5666,True
158030,H?~vfru,9,23,"(1, 23, 241, 1477, 5703, 13998, 20997, 17280, 5836)",105000,1,12,64,48,64,"(5, 5, 5, 5, 5, 5, 5, 5, 6)",0.0988,0.3143,True
158027,H?~vfb~,9,24,"(1, 24, 260, 1636, 6450, 16092, 24442, 20303, 6902)",140625,1,16,84,36,64,"(5, 5, 5, 5, 5, 5, 5, 5, 8)",0.8889,0.9428,True
158035,H?~vfr},9,24,"(1, 24, 260, 1636, 6450, 16092, 24442, 20303, 6902)",145625,1,16,76,56,64,"(5, 5, 5, 5, 6, 5, 5, 5, 7)",0.4444,0.6666,True
158054,H?~vvj{,9,24,"(1, 24, 260, 1636, 6450, 16092, 24442, 20303, 6902)",148625,1,16,72,62,74,"(5, 5, 5, 5, 6, 6, 5, 5, 6)",0.2222,0.4714,True
158061,H?~vvzu,9,25,"(1, 25, 280, 1810, 7289, 18480, 28400, 23785, 8130)",210125,1,20,80,81,74,"(5, 5, 5, 5, 6, 6, 6, 6, 6)",0.2469,0.4969,True
268576,HFzfvz{,9,26,"(1, 26, 301, 1998, 8214, 21154, 32885, 27765, 9542)",295488,1,24,92,81,84,"(6, 6, 6, 6, 6, 5, 5, 6, 6)",0.1728,0.4157,True
268593,HFzf~z{,9,27,"(1, 27, 324, 2223, 9414, 24879, 39528, 33966, 11828)",419904,1,27,108,81,84,"(6, 6, 6, 6, 6, 6, 6, 6, 6)",0.0,0.0,True
268594,HFzf~z},9,28,"(1, 28, 345, 2415, 10387, 27785, 44563, 38568, 13500)",559872,1,33,108,96,84,"(6, 6, 6, 6, 6, 6, 7, 6, 7)",0.1728,0.4157,True
268638,HFzv~z},9,29,"(1, 29, 367, 2623, 11468, 31076, 50348, 43912, 15456)",746496,1,39,108,111,84,"(6, 6, 6, 7, 6, 7, 7, 6, 7)",0.2469,0.4969,True
268643,HFz~v~},9,30,"(1, 30, 391, 2864, 12775, 35179, 57723, 50835, 18018)",1000188,1,44,120,111,84,"(6, 6, 6, 7, 7, 7, 7, 7, 7)",0.2222,0.4714,True
273185,H]~v~z},9,31,"(1, 31, 415, 3108, 14121, 39479, 65575, 58302, 20808)",1333584,1,50,120,126,84,"(7, 7, 7, 7, 7, 7, 7, 6, 7)",0.0988,0.3143,True
273186,H]~v~z~,9,32,"(1, 32, 440, 3370, 15600, 44288, 74475, 66850, 24024)",1750329,1,56,126,126,84,"(7, 7, 7, 7, 7, 7, 7, 7, 8)",0.0988,0.3143,True
273187,H]~v~~~,9,33,"(1, 33, 465, 3632, 17079, 49097, 83375, 75398, 27240)",2250423,1,63,126,126,84,"(7, 7, 7, 7, 7, 7, 8, 8, 8)",0.2222,0.4714,True
273188,H]~~~~~,9,34,"(1, 34, 491, 3913, 18704, 54481, 93484, 85212, 30960)",2893401,1,70,126,126,84,"(7, 7, 7, 7, 8, 8, 8, 8, 8)",0.2469,0.4969,True
273189,H^~~~~~,9,35,"(1, 35, 518, 4214, 20489, 60515, 104992, 96516, 35280)",3720087,1,77,126,126,84,"(7, 7, 8, 8, 8, 8, 8, 8, 8)",0.1728,0.4157,True
273190,H~~~~~~,9,36,"(1, 36, 546, 4536, 22449, 67284, 118124, 109584, 40320)",4782969,1,84,126,126,84,"(8, 8, 8, 8, 8, 8, 8, 8, 8)",0.0,0.0,True
